dataset,missing_mechanism,missing_rate,imputation,model,model_type,accuracy,f1,precision,recall,roc_auc,balanced_accuracy,f1_macro,recall_class1,pr_auc,threshold,training_time_seconds,error
polish_1year,MCAR,20.0,mean,TabICL,Foundation,0.9559032716927454,0.9599672507107736,0.9658229436867208,0.9559032716927454,0.9462524654832346,0.8170611439842208,0.7570809135799716,0.6666666666666666,0.5521335508602002,0.0415011011064052,6.343818426132202,
polish_1year,MCAR,20.0,median,TabPFN,Foundation,0.94950213371266,0.9582020690253218,0.975022348996462,0.94950213371266,0.9891107823800132,0.9381848564540872,0.7789557827422273,0.925925925925926,0.8613249217580528,0.0486829653382301,148.19254231452942,
polish_1year,MCAR,20.0,median,TabICL,Foundation,0.8655761024182077,0.9006237402838414,0.952039256396331,0.8655761024182077,0.860734440061363,0.7523148148148149,0.5953094184744949,0.6296296296296297,0.3764197468188617,0.0487067475914955,6.3129706382751465,
polish_1year,MCAR,20.0,knn,TabPFN,Foundation,0.9288762446657184,0.943646530871474,0.9700112372743764,0.9288762446657184,0.9579429651545036,0.909681130834977,0.7257848093365786,0.8888888888888888,0.7909365599739014,0.0386915653944015,148.05458688735962,
polish_1year,MCAR,20.0,knn,TabICL,Foundation,0.8079658605974396,0.8653098234320867,0.9593736545439332,0.8079658605974396,0.8952717510409818,0.8201429980276134,0.5699429037520392,0.8333333333333334,0.4801471650074989,0.0260067861527204,6.31834077835083,
polish_1year,MCAR,20.0,mice,TabPFN,Foundation,0.9793741109530584,0.9801329741179364,0.981256949905302,0.9793741109530584,0.9886039886039886,0.9003807801884725,0.8706880421166135,0.8148148148148148,0.8755328106882811,0.07666015625,148.59691905975342,
polish_1year,MCAR,20.0,mice,TabICL,Foundation,0.9587482219061166,0.9640130884796604,0.9733831248832752,0.9587482219061166,0.9801871027832566,0.8985453648915187,0.7931681681681682,0.8333333333333334,0.8067160560188843,0.0368310250341892,6.212137937545776,
polish_1year,MCAR,20.0,mice_indicator,TabPFN,Foundation,0.9751066856330014,0.9763838010145478,0.978342759816078,0.9751066856330014,0.9887683541529696,0.8892724085031778,0.8488687421493746,0.7962962962962963,0.8683908334021875,0.0668375790119171,329.3014872074127,
polish_1year,MCAR,20.0,mice_indicator,TabICL,Foundation,0.9516358463726884,0.9592037717956288,0.9731214671000576,0.9516358463726884,0.9800706771860618,0.912626013587552,0.7772932681108782,0.8703703703703703,0.8156632348317535,0.0368695482611656,13.43165111541748,
polish_1year,MCAR,20.0,none,TabPFN,Foundation,0.965149359886202,0.9696759634280137,0.9788733693346484,0.965149359886202,0.9919186938417708,0.9463209511286436,0.8263703195921237,0.925925925925926,0.9094370142738032,0.0596277080476284,146.78295254707336,
polish_1year,MCAR,20.0,none,TabICL,Foundation,0.9438122332859176,0.9518340675629652,0.9642536176902136,0.9438122332859176,0.9462524654832346,0.8285530352838045,0.7302948996564158,0.7037037037037037,0.5521335508602002,0.0369273647665977,6.732534885406494,
polish_1year,MCAR,30.0,mean,TabPFN,Foundation,0.9174964438122332,0.9360830940175529,0.9686380251003834,0.9174964438122332,0.964462798597414,0.9037639710716634,0.7041074020319303,0.8888888888888888,0.7109251548294538,0.049891673028469,146.60822200775146,
polish_1year,MCAR,30.0,mean,TabICL,Foundation,0.7873399715504978,0.8517066165625141,0.9567430207222832,0.7873399715504978,0.8787598619329389,0.7916392724085032,0.5500896301885178,0.7962962962962963,0.3365243500244563,0.0217557661235332,6.331980228424072,
